engine,symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,gross_pnl,brokerage,stt,exchange_txn,sebi_fee,stamp_duty,gst,dp_charge,statutory_cost,slippage,net_pnl,bars_held
ROTATION,BAJAJFINSV,2021-09-30,2021-11-30,1778.675048828125,1723.7349853515625,74,REBALANCE_EXIT,-4065.564697265625,0.0,259.17834252929686,7.697596773120117,0.25917834252929683,19.743293041992185,1.4322195208168944,15.93,304.24063020775543,129.58917126464843,-4499.394498738028,61
ROTATION,MAXHEALTH,2021-09-30,2021-11-30,359.54998779296875,380.20001220703125,240,REBALANCE_EXIT,4956.005859375,0.0,177.54000000000002,5.272938,0.17754,12.943799560546873,0.98108604,15.93,212.84536360054688,88.77000000000001,4654.390495774453,61
ROTATION,SRF,2021-10-29,2021-11-30,2117.300048828125,2005.8499755859375,60,REBALANCE_EXIT,-6687.00439453125,0.0,247.38900146484377,7.34745334350586,0.24738900146484374,19.055700439453123,1.3670716220947265,15.93,291.3366158713623,123.69450073242189,-7102.0355111350345,32
ROTATION,PERSISTENT,2020-10-30,2022-02-28,579.3250122070312,1968.9000244140625,92,REBALANCE_EXIT,127840.90112304688,0.0,234.43670336914062,6.962770090063477,0.23443670336914063,7.99468516845703,1.295497222817871,15.93,266.85409255384815,117.21835168457031,127456.82867880845,486
ROTATION,DEEPAKNTR,2020-10-30,2022-02-28,742.25,1999.050048828125,62,REBALANCE_EXIT,77921.60302734375,0.0,169.96060302734375,5.047829909912109,0.16996060302734375,6.902925,0.9392022923291017,15.93,198.9505208326123,84.98030151367188,77637.67220499746,486
ROTATION,TATAELXSI,2020-10-30,2022-02-28,1534.0999755859375,6431.85009765625,44,REBALANCE_EXIT,215501.00537109375,0.0,350.5018032226563,10.40990355571289,0.3505018032226562,10.125059838867186,1.9368729646083986,15.93,389.25414138506744,175.25090161132815,214936.50032809738,486
ROTATION,KPITTECH,2021-05-31,2022-02-28,243.3000030517578,568.5,315,REBALANCE_EXIT,102437.99903869629,0.0,255.7170009613037,7.59479492855072,0.2557170009613037,11.495925144195555,1.4130921473121643,15.93,292.4065301823235,127.85850048065186,102017.73400803331,273
ROTATION,GRASIM,2021-05-31,2022-02-28,1465.3734130859375,1592.169189453125,11,REBALANCE_EXIT,1394.7535400390625,0.0,33.632968627929685,0.9988991682495116,0.03363296862792969,2.4178661315917966,0.18585578463793945,15.93,53.19922268103687,16.816484313964843,1324.7378330440608,273
ROTATION,KPITTECH,2022-03-31,2022-04-29,601.0499877929688,553.8499755859375,159,REBALANCE_EXIT,-7504.801940917969,0.0,183.6290941772461,5.453784097064209,0.1836290941772461,14.335042208862303,1.0147343744234618,15.93,220.54628395177332,91.81454708862304,-7817.162771958365,29
ROTATION,TATAELXSI,2022-03-31,2022-04-29,8840.150390625,7746.0,10,REBALANCE_EXIT,-10941.50390625,0.0,165.86150390625,4.926086666015625,0.16586150390624999,13.2602255859375,0.9165506705859374,15.93,201.06022833269532,82.930751953125,-11225.49488653582,29
ROTATION,SRF,2022-03-31,2022-04-29,2679.35009765625,2512.699951171875,46,REBALANCE_EXIT,-7665.90673828125,0.0,238.83430224609376,7.093378776708985,0.23883430224609375,18.487515673828124,1.319798354211914,15.93,281.9038293530889,119.41715112304688,-8067.227718757385,29
ROTATION,PERSISTENT,2022-03-31,2022-04-29,2382.64990234375,2160.324951171875,54,REBALANCE_EXIT,-12005.54736328125,0.0,245.32064208984374,7.286023070068359,0.24532064208984372,19.29946420898437,1.3556418681884765,15.93,289.4370918791748,122.66032104492187,-12417.644776205347,29
ROTATION,TITAN,2022-03-31,2022-04-29,2536.14990234375,2458.199951171875,65,REBALANCE_EXIT,-5066.746826171875,0.0,324.63274047851564,9.641592392211914,0.32463274047851565,24.72746154785156,1.7939205238842773,15.93,377.05034768294195,162.31637023925782,-5606.113544094074,29
ROTATION,HINDALCO,2022-03-31,2022-04-29,569.5,482.6499938964844,225,REBALANCE_EXIT,-19541.251373291016,0.0,236.73374862670897,7.030992334213257,0.23673374862670898,19.220625,1.3081906949111937,15.93,280.4602904044602,118.36687431335449,-19940.078538008827,29
ROTATION,PAGEIND,2022-03-31,2022-04-29,43189.3515625,45578.75,3,REBALANCE_EXIT,7168.1953125,0.0,266.3043046875,7.90923784921875,0.2663043046875,19.435208203124997,1.4715975877031249,15.93,311.3166526322344,133.15215234375,6723.726507524016,29
ROTATION,ONGC,2022-03-31,2022-04-29,163.89999389648438,160.4499969482422,724,REBALANCE_EXIT,-2497.7977905273438,0.0,234.82939337158206,6.974432983135987,0.23482939337158204,17.7995393371582,1.2976672277713623,15.93,277.0658623130191,117.41469668579103,-2892.278349526154,29
ROTATION,SOLARINDS,2022-03-31,2022-04-29,2796.5,2760.89990234375,55,REBALANCE_EXIT,-1958.00537109375,0.0,305.65699462890626,9.078012740478517,0.3056569946289062,23.071125,1.689060552319336,15.93,355.73084991633306,152.82849731445313,-2466.5647183245364,29
ROTATION,POLYCAB,2022-03-31,2022-04-29,2364.39990234375,2486.14990234375,65,REBALANCE_EXIT,7913.75,0.0,315.2857373046875,9.363986397949219,0.3152857373046875,23.05289904785156,1.742268984345703,15.93,365.69017747213866,157.64286865234374,7390.416953875517,29
ROTATION,TATAELXSI,2022-07-29,2022-09-30,8690.0498046875,8556.4501953125,10,REBALANCE_EXIT,-1335.99609375,0.0,172.465,5.1222104999999996,0.17246499999999998,13.03507470703125,0.95304159,15.93,207.67779179703126,86.2325,-1629.9063855470313,63
ROTATION,TIINDIA,2022-07-29,2022-09-30,2082.0,2744.35009765625,39,REBALANCE_EXIT,25831.65380859375,0.0,188.22765380859374,5.590361318115235,0.18822765380859374,12.179699999999999,1.040146014946289,15.93,223.15608879546386,94.11382690429687,25514.383892893988,63
ROTATION,COALINDIA,2022-07-29,2022-09-30,211.25,212.25,529,REBALANCE_EXIT,529.0,0.0,224.0315,6.65373555,0.2240315,16.7626875,1.237998069,15.93,264.83995261900003,112.01575,152.14429738099997,63
ROTATION,BEL,2022-07-29,2022-09-30,91.73332977294922,100.94999694824219,1408,REBALANCE_EXIT,12977.0673828125,0.0,271.2981240234375,8.057554283496094,0.27129812402343745,19.374079248046872,1.4991934333535157,15.93,316.43024911235744,135.64906201171874,12524.988071688424,63
ROTATION,CUMMINSIND,2022-07-29,2022-09-30,1226.8499755859375,1195.8499755859375,125,REBALANCE_EXIT,-3875.0,0.0,302.8374938964844,8.994273568725585,0.3028374938964844,23.003437042236325,1.6734799912719724,15.93,352.7415219926148,151.4187469482422,-4379.160268940857,63
ROTATION,ADANIENT,2022-10-31,2022-12-30,3347.449951171875,3858.35009765625,38,REBALANCE_EXIT,19414.20556640625,0.0,273.82040185546873,8.132465935107422,0.27382040185546874,19.080464721679686,1.5131315406533203,15.93,318.7502844547646,136.91020092773437,18958.545081023753,60
ROTATION,TIINDIA,2022-10-31,2022-12-30,2743.25,2775.550048828125,38,REBALANCE_EXIT,1227.40185546875,0.0,209.71440185546874,6.228517735107422,0.20971440185546875,15.636524999999999,1.1588817846533201,15.93,248.87804077708495,104.85720092773437,873.6666137639306,60
ROTATION,KPITTECH,2022-10-31,2022-12-30,709.25,704.25,147,REBALANCE_EXIT,-735.0,0.0,207.78449999999998,6.17119965,0.20778449999999998,15.638962499999998,1.148217147,15.93,246.880663797,103.89224999999999,-1085.772913797,60
ROTATION,BEL,2022-10-31,2022-12-30,106.8499984741211,99.9000015258789,1349,REBALANCE_EXIT,-9375.545883178711,0.0,278.90575,8.283500775,0.27890574999999995,21.621097191238402,1.5412331744999999,15.93,326.5604868907384,139.452875,-9841.55924506945,60
ROTATION,COALINDIA,2022-11-30,2022-12-30,227.25,225.0500030517578,517,REBALANCE_EXIT,-1137.398422241211,0.0,233.8391015777588,6.945021316859435,0.23383910157775878,17.6232375,1.292194875318695,15.93,275.8633943715147,116.9195507888794,-1530.181367401605,30
ROTATION,ITC,2022-07-29,2023-02-28,291.81146240234375,362.73016357421875,644,REBALANCE_EXIT,45671.6435546875,0.0,421.5248071289062,12.519286771728515,0.4215248071289062,28.188987268066406,2.3293460841943356,15.93,480.91395206002437,210.7624035644531,44979.96719906302,214
ROTATION,TVSMOTOR,2022-07-29,2023-02-28,908.0499877929688,1080.300048828125,152,REBALANCE_EXIT,26182.00927734375,0.0,302.2292055664063,8.976207405322267,0.3022292055664062,20.703539721679686,1.670118589959961,15.93,349.8113004889346,151.11460278320314,25681.08337407161,214
ROTATION,HAL,2022-07-29,2023-02-28,1012.5,1287.1500244140625,104,REBALANCE_EXIT,28563.6025390625,0.0,239.16360253906248,7.103158995410157,0.2391636025390625,15.794999999999998,1.3216180676308595,15.93,279.5525432046426,119.58180126953124,28164.468194588328,214
ROTATION,M&M,2022-07-29,2023-02-28,1164.449951171875,1269.5999755859375,112,REBALANCE_EXIT,11776.802734375,0.0,272.613591796875,8.096623676367187,0.27261359179687494,19.562759179687497,1.5064627082695312,15.93,317.98205095299613,136.3067958984375,11322.513887523566,214
ROTATION,SOLARINDS,2022-07-29,2023-02-28,2742.10009765625,3919.85009765625,45,REBALANCE_EXIT,52998.75,0.0,299.78775878906254,8.903696436035156,0.2997877587890625,18.509175659179686,1.6566271550683593,15.93,345.0870457981348,149.89387939453127,52503.76907480733,214
ROTATION,GODREJCP,2023-04-28,2023-05-31,907.5,1058.3499755859375,194,REBALANCE_EXIT,29264.895263671875,0.0,381.3748952636719,11.326834389331054,0.38137489526367185,26.40825,2.1074776712270507,15.93,437.52883221949367,190.68744763183594,28636.678983820544,33
ROTATION,BOSCHLTD,2023-04-28,2023-06-30,19371.849609375,19042.349609375,9,REBALANCE_EXIT,-2965.5,0.0,345.72779296875,10.268115451171875,0.34572779296875,26.15199697265625,1.9104917839453126,15.93,400.3341249694922,172.863896484375,-3538.698021453867,63
ROTATION,TVSMOTOR,2023-04-28,2023-08-31,1138.3499755859375,1419.9000244140625,118,REBALANCE_EXIT,33222.90576171875,0.0,301.87350000000004,8.96564295,0.3018735,20.148794567871093,1.668152961,15.93,348.88796397887114,150.93675000000002,32723.081047739877,125
ROTATION,SUPREMEIND,2023-04-28,2023-08-31,2721.800048828125,4457.7001953125,49,REBALANCE_EXIT,85059.10717773438,0.0,351.7955119628906,10.448326705297852,0.3517955119628906,20.005230358886717,1.9440219991069334,15.93,400.47488653814503,175.8977559814453,84482.73453521478,125
ROTATION,BRITANNIA,2023-04-28,2023-08-31,4553.5498046875,4467.75,38,REBALANCE_EXIT,-3260.392578125,0.0,342.809392578125,10.181438959570311,0.342809392578125,25.955233886718748,1.8943647033867186,15.93,397.11323952037895,171.4046962890625,-3828.9105139344415,125
ROTATION,IDFCFIRSTB,2023-05-31,2023-08-31,71.6500015258789,93.3499984741211,2051,REBALANCE_EXIT,44506.69374084473,0.0,338.41499999999996,10.0509255,0.338415,22.043122969436645,1.87008129,15.93,388.64754475943664,169.20749999999998,43948.838696085295,92
ROTATION,CHOLAFIN,2023-06-30,2023-08-31,1142.0,1121.8499755859375,114,REBALANCE_EXIT,-2297.102783203125,0.0,258.0788972167969,7.664943247338868,0.2580788972167969,19.5282,1.4261439860200196,15.93,302.8862633473726,129.03944860839846,-2729.028495158896,62
ROTATION,CUMMINSIND,2023-04-28,2023-09-29,1575.6500244140625,1696.300048828125,83,REBALANCE_EXIT,10013.952026367188,0.0,271.57185607910156,8.065684125549316,0.27157185607910156,19.616842803955077,1.500706076693115,15.93,316.9566609413782,135.78592803955078,9561.209437386258,154
ROTATION,ITC,2023-04-28,2023-09-29,409.7685852050781,427.9195251464844,426,REBALANCE_EXIT,7732.3004150390625,0.0,356.8551350097656,10.59859750979004,0.3568551350097656,26.18421259460449,1.971981476063965,15.93,411.89678172523395,178.4275675048828,7141.976065808945,154
ROTATION,IDFCFIRSTB,2023-09-29,2023-10-31,95.5,82.69999694824219,1861,REBALANCE_EXIT,-23820.80567932129,0.0,331.6301943206787,9.849416771324158,0.3316301943206787,26.658824999999997,1.8325884538160706,15.93,386.23265474013965,165.81509716033935,-24372.853431221767,32
ROTATION,LUPIN,2023-09-29,2023-10-31,1171.25,1128.1500244140625,166,REBALANCE_EXIT,-7154.595947265625,0.0,381.70040405273437,11.336502000366211,0.38170040405273437,29.164125,2.10927643279541,15.93,440.6220078899488,190.85020202636719,-7786.0681571819405,32
ROTATION,AUROPHARMA,2023-09-29,2023-10-31,914.3499755859375,849.5,180,REBALANCE_EXIT,-11672.99560546875,0.0,317.49299560546876,9.429541969482422,0.31749299560546873,24.68744934082031,1.7544662937158202,15.93,369.61194620509275,158.74649780273438,-12201.354049476577,32
ROTATION,TRENT,2023-09-29,2023-10-31,2080.14990234375,2154.699951171875,85,REBALANCE_EXIT,6336.754150390625,0.0,359.9622375488281,10.690878455200195,0.3599622375488281,26.52191125488281,1.989151324694824,15.93,415.4541408211548,179.98111877441406,5741.318890795056,32
ROTATION,TMPV,2023-09-29,2023-10-31,630.2000122070312,628.6500244140625,368,REBALANCE_EXIT,-570.3955078125,0.0,463.2568134765625,13.758727360253907,0.46325681347656245,34.78704067382812,2.559957151271484,15.93,530.7557954753926,231.62840673828126,-1332.7797100261737,32
ROTATION,SUPREMEIND,2023-09-29,2024-01-31,4121.5,4129.9501953125,28,REBALANCE_EXIT,236.60546875,0.0,231.04060546875002,6.8619059824218755,0.23104060546875,17.310299999999998,1.2767303858203125,15.93,272.650582442461,115.52030273437501,-151.56541642683598,124
ROTATION,POLYCAB,2023-09-29,2024-01-31,5343.0498046875,4343.14990234375,22,REBALANCE_EXIT,-21997.7978515625,0.0,213.0963935546875,6.328962888574219,0.21309639355468749,17.63206435546875,1.177570670783203,15.93,254.37808786306837,106.54819677734375,-22358.724136202913,124
ROTATION,KPITTECH,2023-04-28,2024-02-29,916.7999877929688,1570.550048828125,74,REBALANCE_EXIT,48377.50451660156,0.0,184.06390270996093,5.4666979104858395,0.18406390270996092,10.176479864501951,1.0171371263752442,15.93,216.83828151403395,92.03195135498046,48068.63428373254,307
ROTATION,LT,2023-04-28,2024-03-28,2364.39990234375,3763.89990234375,76,REBALANCE_EXIT,106362.0,0.0,465.75078515625,13.832798319140625,0.46575078515625,26.954158886718748,2.5737388387734375,15.93,525.5072319860391,232.875392578125,105603.61737543585,335
ROTATION,AUROPHARMA,2023-11-30,2024-04-30,1041.550048828125,1153.5,151,REBALANCE_EXIT,16904.442626953125,0.0,331.4525573730469,9.844140953979492,0.33145255737304685,23.59110860595703,1.831606832043457,15.93,382.98086632239995,165.72627868652344,16355.735481944203,152
ROTATION,TVSMOTOR,2023-11-30,2024-05-31,1864.5,2179.25,124,REBALANCE_EXIT,39029.0,0.0,501.42500000000007,14.892322499999999,0.501425,34.6797,2.77087455,15.93,570.19932205,250.71250000000003,38208.08817795,183
ROTATION,TMPV,2024-02-29,2024-09-30,950.2000122070312,974.6500244140625,119,REBALANCE_EXIT,2909.5514526367188,0.0,229.05715435791015,6.802997484429932,0.22905715435791013,16.961070217895507,1.2657698349818114,15.93,270.24604904957533,114.52857717895508,2524.7768264081883,214
ROTATION,COALINDIA,2024-01-31,2024-10-31,406.1499938964844,452.04998779296875,193,REBALANCE_EXIT,8858.698822021484,0.0,165.63259646606446,4.919288115042114,0.16563259646606443,11.758042323303222,0.9152857280714721,15.93,199.32084522894732,82.81629823303223,8576.561678559505,274
ROTATION,BEL,2024-03-28,2024-10-31,201.5,284.8999938964844,1055,REBALANCE_EXIT,87986.99356079102,0.0,513.1519935607911,15.240614208755494,0.513151993560791,31.887375,2.8356779164169312,15.93,579.5588126795243,256.57599678039554,87150.8587513311,217
ROTATION,CUMMINSIND,2024-04-30,2024-10-31,3275.449951171875,3500.60009765625,69,REBALANCE_EXIT,15535.360107421875,0.0,467.5474533691406,13.886159365063477,0.4675474533691406,33.900906994628905,2.583667227317871,15.93,534.31573440952,233.7737266845703,14767.270646327785,184
ROTATION,DIXON,2024-05-31,2024-10-31,9396.349609375,14061.599609375,22,REBALANCE_EXIT,102635.5,0.0,516.0748828125,15.32742401953125,0.5160748828125,31.007953710937496,2.851829802421875,15.93,581.7081652282031,258.03744140625,101795.75439336554,153
ROTATION,TORNTPHARM,2024-09-30,2024-10-31,3396.550048828125,3202.64990234375,57,REBALANCE_EXIT,-11052.308349609375,0.0,376.15439721679684,11.171785597338868,0.3761543972167969,29.040502917480467,2.0786291990200194,15.93,434.751469327853,188.07719860839842,-11675.137017545627,31
ROTATION,HAL,2023-04-28,2024-11-29,1460.0999755859375,4476.85009765625,65,REBALANCE_EXIT,196088.7579345703,0.0,385.9017547607422,11.461282116394042,0.3859017547607422,14.23597476196289,2.132493096807861,15.93,430.04740649066775,192.9508773803711,195465.75965069927,581
ROTATION,NTPC,2023-11-30,2024-11-29,261.29998779296875,363.6499938964844,749,REBALANCE_EXIT,76660.1545715332,0.0,468.08753628540035,13.902199827676391,0.46808753628540034,29.357053628540037,2.5866517255131227,15.93,530.3315290034154,234.04376814270017,75895.77927438708,365
ROTATION,BAJAJ-AUTO,2023-11-30,2024-11-29,6090.5498046875,9033.650390625,30,REBALANCE_EXIT,88293.017578125,0.0,453.726005859375,13.475662374023438,0.45372600585937495,27.40747412109375,2.5072899083789064,15.93,513.5001582687305,226.8630029296875,87552.65441692658,365
ROTATION,LUPIN,2023-11-30,2024-12-31,1280.9000244140625,2355.699951171875,160,REBALANCE_EXIT,171967.98828125,0.0,581.85599609375,17.281123083984376,0.5818559960937499,30.741600585937498,3.215336234414062,15.93,649.6059119941797,290.927998046875,171027.45437120894,397
ROTATION,TRENT,2024-01-31,2024-12-31,3086.949951171875,7123.35009765625,64,REBALANCE_EXIT,258329.609375,0.0,653.459203125,19.4077383328125,0.6534592031249999,29.63471953125,3.6110155564687503,15.93,722.6961357486563,326.7296015625,257280.18363768887,335
ROTATION,DIXON,2024-11-29,2024-12-31,15807.400390625,17936.30078125,30,REBALANCE_EXIT,63867.01171875,0.0,1012.31103515625,30.065637744140624,1.0123110351562499,71.13330175781249,5.594030780273437,15.93,1136.046316473633,506.155517578125,62224.80988469824,32
ROTATION,JUBLFOOD,2025-04-30,2025-05-30,715.4000244140625,655.5499877929688,316,REBALANCE_EXIT,-18912.611572265625,0.0,433.2202038574219,12.86664005456543,0.4332202038574219,33.90996115722656,2.3939748465161133,15.93,498.75400011958743,216.61010192871095,-19627.975674313926,30
ROTATION,MAXHEALTH,2025-04-30,2025-06-30,1098.199951171875,1276.0,160,REBALANCE_EXIT,28448.0078125,0.0,379.87199218750004,11.28219816796875,0.3798719921875,26.356798828124997,2.099172628828125,15.93,435.9200338046094,189.93599609375002,27822.15178260164,61
ROTATION,JSWSTEEL,2025-04-30,2025-06-30,1029.800048828125,1020.5,270,REBALANCE_EXIT,-2511.01318359375,0.0,553.5810131835938,16.441356091552734,0.5535810131835937,41.70690197753906,3.059088678852539,15.93,631.2719409447217,276.7905065917969,-3419.0756311302684,61
ROTATION,SOLARINDS,2025-05-30,2025-07-31,16104.0,14220.0,16,REBALANCE_EXIT,-30144.0,0.0,485.18399999999997,14.409964800000001,0.485184,38.6496,2.681126784,15.93,557.3398755840001,242.59199999999998,-30943.931875584,62
ROTATION,SRF,2025-05-30,2025-07-31,2861.0,3040.800048828125,96,REBALANCE_EXIT,17260.8046875,0.0,566.5728046875,16.82721229921875,0.5665728046875,41.1984,3.130881318703125,15.93,644.2258711101094,283.28640234375,16333.29241404614,62
ROTATION,BEL,2025-06-30,2025-07-31,421.5,383.1000061035156,662,REBALANCE_EXIT,-25420.795959472656,0.0,532.6452040405273,15.819562560003662,0.5326452040405273,41.854949999999995,2.943397397527954,15.93,609.7257592020994,266.3226020202637,-26296.844320695018,31
ROTATION,KOTAKBANK,2025-04-30,2025-08-29,441.6199951171875,392.05999755859375,775,REBALANCE_EXIT,-38408.998107910156,0.0,646.1019943237304,19.189229231414796,0.6461019943237305,51.33832443237304,3.5703596206329347,15.93,736.776009602475,323.0509971618652,-39468.825114674495,121
ROTATION,DIVISLAB,2025-04-30,2025-09-30,6087.0,5689.5,38,REBALANCE_EXIT,-15105.0,0.0,447.507,13.2909579,0.447507,34.695899999999995,2.472923682,15.93,514.344288582,223.7535,-15843.097788582001,153
ROTATION,BHARTIARTL,2025-04-30,2025-10-31,1864.5,2054.5,158,REBALANCE_EXIT,30020.0,0.0,619.202,18.3902994,0.619202,44.188649999999996,3.4217102520000005,15.93,701.7518616519999,309.601,29008.647138348002,184
ROTATION,BOSCHLTD,2025-08-29,2025-11-28,39960.0,36110.0,14,REBALANCE_EXIT,-53900.0,0.0,1064.98,31.629906,1.0649799999999998,83.916,5.88507948,15.93,1203.4059654799998,532.49,-55635.89596548,91
ROTATION,BAJFINANCE,2025-04-30,2026-01-30,863.4500122070312,929.8499755859375,340,REBALANCE_EXIT,22575.987548828125,0.0,609.7219958496094,18.1087432767334,0.6097219958496094,44.03595062255859,3.3693237490649413,15.93,691.7757354938159,304.8609979248047,21579.350815409507,275
ROTATION,HINDALCO,2025-11-28,2026-01-30,808.4000244140625,962.5999755859375,328,REBALANCE_EXIT,50577.583984375,0.0,580.888,17.252373600000002,0.5808880000000001,39.77328120117187,3.209987088,15.93,657.6345298891719,290.444,49629.50545448583,63
ROTATION,TVSMOTOR,2025-11-28,2026-01-30,3531.5,3677.39990234375,94,REBALANCE_EXIT,13714.5908203125,0.0,677.6365908203124,20.12580674736328,0.6776365908203125,49.794149999999995,3.7446198008730462,15.93,767.9088039593692,338.8182954101562,12607.863720942974,63
ROTATION,BHARTIARTL,2025-11-28,2026-01-30,2101.60009765625,1968.699951171875,32,REBALANCE_EXIT,-4252.8046875,0.0,130.2496015625,3.86841316640625,0.13024960156249998,10.08768046875,0.719759298234375,15.93,160.9857040974531,65.12480078125,-4478.915192378703,63
ROTATION,SBIN,2025-11-28,2026-01-30,979.0,1077.1500244140625,5,REBALANCE_EXIT,490.7501220703125,0.0,10.280750122070312,0.3053382786254883,0.010280750122070312,0.73425,0.056811425174560545,15.93,27.317430575992432,5.140375061035156,458.2923164332849,63
ROTATION,MUTHOOTFIN,2025-04-30,2026-02-27,2169.89990234375,3353.5,97,REBALANCE_EXIT,114809.20947265625,0.0,535.7697905273437,15.91236277866211,0.5357697905273437,31.57204357910156,2.9606638624541017,15.93,602.6806305380888,267.88489526367186,113938.64394685448,303
ROTATION,MARUTI,2025-09-30,2026-02-27,16029.0,14857.0,35,REBALANCE_EXIT,-41020.0,0.0,1081.01,32.105997,1.08101,84.15225,5.97366126,15.93,1220.25291826,540.505,-42780.757918259995,150
ROTATION,EICHERMOT,2025-10-31,2026-02-27,7007.0,8010.5,52,REBALANCE_EXIT,52182.0,0.0,780.9100000000001,23.193027,0.78091,54.654599999999995,4.3153086599999995,15.93,879.78384566,390.45500000000004,50911.76115434,119
ROTATION,BEL,2025-10-31,2026-02-27,426.1000061035156,444.70001220703125,686,REBALANCE_EXIT,12759.604187011719,0.0,597.3688125610352,17.741853733062747,0.5973688125610351,43.845690628051756,3.30106005821228,15.93,678.784785792923,298.6844062805176,11782.134994938278,119
ROTATION,CUMMINSIND,2025-10-31,2026-02-27,4344.10009765625,4898.2998046875,80,REBALANCE_EXIT,44335.9765625,0.0,739.3919921875,21.959942167968748,0.7393919921875,52.129201171874996,4.0858801488281244,15.93,834.2364076683593,369.69599609375,43132.04415873789,119
